order_id,product_id,quantity,unit_price,item_total
ORDER_103095,PROD_5052,3,668.05,2004.1499999999999
ORDER_103096,PROD_5182,2,422.98,845.96
ORDER_103096,PROD_5065,1,301.18,301.18
ORDER_103096,PROD_5073,2,71.17,142.34
ORDER_103097,PROD_5009,1,160.61,160.61
ORDER_103097,PROD_5087,2,278.79,557.58
ORDER_103097,PROD_5036,3,174.51,523.53
ORDER_103098,PROD_5105,3,672.35,2017.0500000000002
ORDER_103098,PROD_5006,3,139.02,417.06000000000006
ORDER_103099,PROD_5122,2,407.54,815.08
ORDER_103100,PROD_5175,1,570.71,570.71
ORDER_103101,PROD_5131,3,209.56,628.6800000000001
ORDER_103101,PROD_5008,2,125.98,251.96
ORDER_103101,PROD_5011,2,171.2,342.4
ORDER_103101,PROD_5043,2,571.49,1142.98
ORDER_103102,PROD_5130,1,97.58,97.58
ORDER_103102,PROD_5152,1,128.37,128.37
ORDER_103102,PROD_5107,3,530.65,1591.9499999999998
ORDER_103102,PROD_5055,3,617.09,1851.27
ORDER_103103,PROD_5043,2,571.49,1142.98
ORDER_103103,PROD_5079,2,451.86,903.72
ORDER_103103,PROD_5022,1,412.09,412.09
ORDER_103104,PROD_5192,3,336.66,1009.98
ORDER_103104,PROD_5150,1,526.49,526.49
ORDER_103105,PROD_5115,1,527.3,527.3
ORDER_103105,PROD_5052,1,668.05,668.05
ORDER_103105,PROD_5094,3,159.74,479.22
ORDER_103105,PROD_5083,1,459.92,459.92
ORDER_103106,PROD_5021,3,607.8,1823.3999999999999
ORDER_103106,PROD_5121,1,342.4,342.4
ORDER_103106,PROD_5099,1,250.91,250.91
ORDER_103106,PROD_5197,2,376.54,753.08
ORDER_103106,PROD_5066,3,377.87,1133.6100000000001
ORDER_103107,PROD_5181,3,356.8,1070.4
ORDER_103108,PROD_5130,1,97.58,97.58
ORDER_103108,PROD_5091,1,663.16,663.16
ORDER_103108,PROD_5070,1,506.94,506.94
ORDER_103108,PROD_5196,1,276.87,276.87
ORDER_103108,PROD_5174,1,730.26,730.26
ORDER_103109,PROD_5096,2,364.58,729.16
ORDER_103109,PROD_5095,3,252.63,757.89
ORDER_103110,PROD_5065,2,301.18,602.36
ORDER_103110,PROD_5189,1,649.34,649.34
ORDER_103110,PROD_5138,2,230.65,461.3
ORDER_103110,PROD_5176,2,509.88,1019.76
ORDER_103111,PROD_5001,1,601.34,601.34
ORDER_103111,PROD_5186,3,71.11,213.32999999999998
ORDER_103111,PROD_5114,1,244.29,244.29
ORDER_103111,PROD_5195,2,236.74,473.48
ORDER_103112,PROD_5197,1,376.54,376.54
ORDER_103112,PROD_5180,3,86.3,258.9
ORDER_103112,PROD_5127,1,57.95,57.95
ORDER_103113,PROD_5187,3,235.47,706.41
ORDER_103113,PROD_5112,2,631.86,1263.72
ORDER_103113,PROD_5050,3,172.62,517.86
ORDER_103113,PROD_5062,2,449.61,899.22
ORDER_103114,PROD_5047,2,648.43,1296.86
ORDER_103114,PROD_5022,3,412.09,1236.27
ORDER_103114,PROD_5041,3,443.94,1331.82
ORDER_103115,PROD_5024,3,117.57,352.71
ORDER_103115,PROD_5080,2,346.94,693.88
ORDER_103116,PROD_5098,1,502.65,502.65
ORDER_103117,PROD_5005,1,154.26,154.26
ORDER_103117,PROD_5106,1,638.08,638.08
ORDER_103117,PROD_5028,1,718.08,718.08
ORDER_103117,PROD_5099,3,250.91,752.73
ORDER_103118,PROD_5031,1,408.32,408.32
ORDER_103119,PROD_5042,3,727.59,2182.77
ORDER_103119,PROD_5029,2,292.89,585.78
ORDER_103119,PROD_5169,2,433.88,867.76
ORDER_103120,PROD_5109,2,233.76,467.52
ORDER_103120,PROD_5023,1,106.34,106.34
ORDER_103120,PROD_5084,2,378.32,756.64
ORDER_103120,PROD_5139,3,38.75,116.25
ORDER_103120,PROD_5067,2,362.53,725.06
ORDER_103121,PROD_5121,3,342.4,1027.1999999999998
ORDER_103122,PROD_5085,1,550.2,550.2
ORDER_103122,PROD_5136,1,270.26,270.26
ORDER_103123,PROD_5089,2,431.9,863.8
ORDER_103123,PROD_5066,1,377.87,377.87
ORDER_103124,PROD_5099,2,250.91,501.82
ORDER_103124,PROD_5120,2,633.71,1267.42
ORDER_103124,PROD_5135,1,678.93,678.93
ORDER_103125,PROD_5000,3,187.53,562.59
ORDER_103125,PROD_5155,1,331.06,331.06
ORDER_103125,PROD_5167,2,797.07,1594.14
ORDER_103125,PROD_5140,1,194.41,194.41
ORDER_103125,PROD_5116,2,104.58,209.16
ORDER_103126,PROD_5084,2,378.32,756.64
ORDER_103126,PROD_5142,1,413.42,413.42
ORDER_103127,PROD_5159,2,400.38,800.76
ORDER_103127,PROD_5007,3,567.3,1701.8999999999999
ORDER_103128,PROD_5062,3,449.61,1348.83
ORDER_103128,PROD_5174,3,730.26,2190.7799999999997
ORDER_103129,PROD_5167,1,797.07,797.07
ORDER_103129,PROD_5129,1,355.99,355.99
ORDER_103129,PROD_5028,2,718.08,1436.16
ORDER_103129,PROD_5006,1,139.02,139.02
ORDER_103129,PROD_5184,3,302.36,907.08
ORDER_103130,PROD_5166,2,350.91,701.82
ORDER_103130,PROD_5089,2,431.9,863.8
ORDER_103131,PROD_5143,3,605.44,1816.3200000000002
ORDER_103131,PROD_5142,3,413.42,1240.26
ORDER_103131,PROD_5020,2,80.48,160.96
ORDER_103131,PROD_5186,1,71.11,71.11
ORDER_103131,PROD_5177,2,186.24,372.48
ORDER_103132,PROD_5059,3,441.8,1325.4
ORDER_103133,PROD_5148,1,240.67,240.67
ORDER_103133,PROD_5052,1,668.05,668.05
ORDER_103133,PROD_5096,1,364.58,364.58
ORDER_103133,PROD_5155,1,331.06,331.06
ORDER_103133,PROD_5008,1,125.98,125.98
ORDER_103134,PROD_5198,1,724.26,724.26
ORDER_103134,PROD_5154,2,57.36,114.72
ORDER_103135,PROD_5022,2,412.09,824.18
ORDER_103135,PROD_5108,3,138.98,416.93999999999994
ORDER_103135,PROD_5086,1,25.42,25.42
ORDER_103135,PROD_5172,3,682.86,2048.58
ORDER_103135,PROD_5172,3,682.86,2048.58
ORDER_103136,PROD_5167,3,797.07,2391.21
ORDER_103137,PROD_5111,2,546.54,1093.08
ORDER_103137,PROD_5095,3,252.63,757.89
ORDER_103138,PROD_5129,2,355.99,711.98
ORDER_103138,PROD_5048,2,242.4,484.8
ORDER_103138,PROD_5158,1,91.67,91.67
ORDER_103138,PROD_5079,3,451.86,1355.58
ORDER_103139,PROD_5060,2,52.83,105.66
ORDER_103139,PROD_5137,2,541.19,1082.38
ORDER_103139,PROD_5178,2,45.82,91.64
ORDER_103139,PROD_5029,1,292.89,292.89
ORDER_103139,PROD_5170,3,477.09,1431.27
ORDER_103140,PROD_5191,2,506.82,1013.64
ORDER_103140,PROD_5125,2,629.77,1259.54
ORDER_103141,PROD_5098,3,502.65,1507.9499999999998
ORDER_103142,PROD_5164,3,460.18,1380.54
ORDER_103142,PROD_5002,1,41.86,41.86
ORDER_103143,PROD_5117,1,627.02,627.02
ORDER_103143,PROD_5129,2,355.99,711.98
ORDER_103144,PROD_5000,1,187.53,187.53
ORDER_103144,PROD_5181,3,356.8,1070.4
ORDER_103144,PROD_5128,3,591.49,1774.47
ORDER_103144,PROD_5182,2,422.98,845.96
ORDER_103144,PROD_5076,2,23.64,47.28
ORDER_103145,PROD_5112,3,631.86,1895.58
ORDER_103145,PROD_5138,3,230.65,691.95
ORDER_103145,PROD_5181,2,356.8,713.6
ORDER_103145,PROD_5158,2,91.67,183.34
ORDER_103146,PROD_5171,3,723.12,2169.36
ORDER_103147,PROD_5008,3,125.98,377.94
ORDER_103147,PROD_5121,1,342.4,342.4
ORDER_103147,PROD_5145,3,423.63,1270.8899999999999
ORDER_103147,PROD_5019,2,288.83,577.66
ORDER_103148,PROD_5061,2,104.17,208.34
ORDER_103148,PROD_5142,1,413.42,413.42
ORDER_103148,PROD_5171,3,723.12,2169.36
ORDER_103148,PROD_5022,1,412.09,412.09
ORDER_103148,PROD_5066,2,377.87,755.74
ORDER_103149,PROD_5033,1,403.0,403.0
ORDER_103149,PROD_5068,1,710.31,710.31
ORDER_103150,PROD_5153,3,129.9,389.70000000000005
ORDER_103150,PROD_5025,3,229.98,689.9399999999999
ORDER_103150,PROD_5049,1,511.15,511.15
ORDER_103151,PROD_5039,3,577.71,1733.13
ORDER_103151,PROD_5168,1,318.41,318.41
ORDER_103151,PROD_5032,3,466.45,1399.35
ORDER_103151,PROD_5059,2,441.8,883.6
ORDER_103152,PROD_5069,2,385.82,771.64
ORDER_103153,PROD_5160,3,788.56,2365.68
ORDER_103153,PROD_5172,3,682.86,2048.58
ORDER_103153,PROD_5099,3,250.91,752.73
ORDER_103154,PROD_5078,3,75.63,226.89
ORDER_103154,PROD_5121,2,342.4,684.8
ORDER_103154,PROD_5071,3,287.31,861.9300000000001
ORDER_103154,PROD_5024,2,117.57,235.14
ORDER_103154,PROD_5142,2,413.42,826.84
ORDER_103155,PROD_5117,1,627.02,627.02
ORDER_103155,PROD_5141,2,472.63,945.26
ORDER_103155,PROD_5190,1,190.78,190.78
ORDER_103155,PROD_5065,1,301.18,301.18
ORDER_103155,PROD_5026,1,193.38,193.38
ORDER_103156,PROD_5107,1,530.65,530.65
ORDER_103156,PROD_5017,3,352.78,1058.34
ORDER_103156,PROD_5095,2,252.63,505.26
ORDER_103156,PROD_5039,3,577.71,1733.13
ORDER_103156,PROD_5055,1,617.09,617.09
ORDER_103157,PROD_5165,3,144.46,433.38
ORDER_103157,PROD_5003,1,584.48,584.48
ORDER_103158,PROD_5104,1,32.53,32.53
ORDER_103158,PROD_5153,3,129.9,389.70000000000005
ORDER_103158,PROD_5197,1,376.54,376.54
ORDER_103159,PROD_5017,3,352.78,1058.34
ORDER_103159,PROD_5116,1,104.58,104.58
ORDER_103160,PROD_5192,3,336.66,1009.98
ORDER_103160,PROD_5070,2,506.94,1013.88
ORDER_103160,PROD_5152,3,128.37,385.11
ORDER_103160,PROD_5029,1,292.89,292.89
ORDER_103160,PROD_5188,3,583.17,1749.5099999999998
ORDER_103161,PROD_5165,1,144.46,144.46
ORDER_103161,PROD_5051,2,287.9,575.8
ORDER_103162,PROD_5199,2,235.99,471.98
ORDER_103162,PROD_5017,1,352.78,352.78
ORDER_103162,PROD_5160,3,788.56,2365.68
ORDER_103162,PROD_5165,2,144.46,288.92
ORDER_103163,PROD_5077,3,275.23,825.69
ORDER_103164,PROD_5115,2,527.3,1054.6
ORDER_103164,PROD_5075,2,297.88,595.76
ORDER_103165,PROD_5080,1,346.94,346.94
ORDER_103165,PROD_5043,2,571.49,1142.98
ORDER_103165,PROD_5072,1,587.62,587.62
ORDER_103165,PROD_5105,1,672.35,672.35
ORDER_103166,PROD_5190,1,190.78,190.78
ORDER_103167,PROD_5005,3,154.26,462.78
ORDER_103168,PROD_5023,1,106.34,106.34
ORDER_103169,PROD_5090,2,450.3,900.6
ORDER_103169,PROD_5050,2,172.62,345.24
ORDER_103169,PROD_5198,3,724.26,2172.7799999999997
ORDER_103169,PROD_5181,3,356.8,1070.4
ORDER_103169,PROD_5090,2,450.3,900.6
ORDER_103170,PROD_5078,1,75.63,75.63
ORDER_103170,PROD_5101,1,453.94,453.94
ORDER_103170,PROD_5142,1,413.42,413.42
ORDER_103170,PROD_5069,1,385.82,385.82
ORDER_103170,PROD_5189,2,649.34,1298.68
ORDER_103171,PROD_5089,1,431.9,431.9
ORDER_103171,PROD_5131,2,209.56,419.12
ORDER_103171,PROD_5103,3,416.25,1248.75
ORDER_103171,PROD_5022,1,412.09,412.09
ORDER_103171,PROD_5165,1,144.46,144.46
ORDER_103172,PROD_5117,2,627.02,1254.04
ORDER_103173,PROD_5102,1,198.82,198.82
ORDER_103173,PROD_5032,2,466.45,932.9
ORDER_103174,PROD_5056,2,767.67,1535.34
ORDER_103175,PROD_5137,3,541.19,1623.5700000000002
ORDER_103175,PROD_5067,1,362.53,362.53
ORDER_103175,PROD_5171,1,723.12,723.12
ORDER_103175,PROD_5074,3,474.28,1422.84
ORDER_103175,PROD_5047,1,648.43,648.43
ORDER_103176,PROD_5103,2,416.25,832.5
ORDER_103176,PROD_5161,3,48.72,146.16
ORDER_103176,PROD_5117,1,627.02,627.02
ORDER_103177,PROD_5025,1,229.98,229.98
ORDER_103177,PROD_5190,2,190.78,381.56
ORDER_103177,PROD_5116,1,104.58,104.58
ORDER_103177,PROD_5171,2,723.12,1446.24
ORDER_103177,PROD_5163,1,780.86,780.86
ORDER_103178,PROD_5184,1,302.36,302.36
ORDER_103178,PROD_5121,1,342.4,342.4
ORDER_103178,PROD_5011,1,171.2,171.2
ORDER_103178,PROD_5161,3,48.72,146.16
ORDER_103178,PROD_5023,3,106.34,319.02
ORDER_103179,PROD_5180,1,86.3,86.3
ORDER_103180,PROD_5123,3,50.15,150.45
ORDER_103180,PROD_5135,3,678.93,2036.79
ORDER_103181,PROD_5059,1,441.8,441.8
ORDER_103181,PROD_5146,1,21.18,21.18
ORDER_103181,PROD_5041,3,443.94,1331.82
ORDER_103181,PROD_5120,3,633.71,1901.13
ORDER_103181,PROD_5108,1,138.98,138.98
ORDER_103182,PROD_5130,1,97.58,97.58
ORDER_103183,PROD_5156,2,633.79,1267.58
ORDER_103183,PROD_5019,2,288.83,577.66
ORDER_103183,PROD_5039,1,577.71,577.71
ORDER_103184,PROD_5095,1,252.63,252.63
ORDER_103184,PROD_5156,3,633.79,1901.37
ORDER_103185,PROD_5089,1,431.9,431.9
ORDER_103185,PROD_5156,1,633.79,633.79
ORDER_103185,PROD_5091,1,663.16,663.16
ORDER_103186,PROD_5131,3,209.56,628.6800000000001
ORDER_103186,PROD_5141,2,472.63,945.26
ORDER_103186,PROD_5076,3,23.64,70.92
ORDER_103187,PROD_5141,1,472.63,472.63
ORDER_103187,PROD_5074,2,474.28,948.56
ORDER_103187,PROD_5185,3,259.32,777.96
ORDER_103187,PROD_5185,3,259.32,777.96
ORDER_103188,PROD_5162,3,591.38,1774.1399999999999
ORDER_103188,PROD_5093,1,360.99,360.99
ORDER_103188,PROD_5158,2,91.67,183.34
ORDER_103189,PROD_5117,3,627.02,1881.06
ORDER_103189,PROD_5087,3,278.79,836.3700000000001
ORDER_103189,PROD_5163,1,780.86,780.86
ORDER_103189,PROD_5071,2,287.31,574.62
ORDER_103190,PROD_5013,2,75.52,151.04
ORDER_103190,PROD_5022,3,412.09,1236.27
ORDER_103190,PROD_5076,1,23.64,23.64
ORDER_103190,PROD_5145,1,423.63,423.63
ORDER_103191,PROD_5031,1,408.32,408.32
ORDER_103192,PROD_5170,1,477.09,477.09
ORDER_103192,PROD_5042,3,727.59,2182.77
ORDER_103192,PROD_5120,2,633.71,1267.42
ORDER_103192,PROD_5030,1,94.81,94.81
ORDER_103192,PROD_5018,1,241.77,241.77
ORDER_103193,PROD_5148,1,240.67,240.67
ORDER_103193,PROD_5161,2,48.72,97.44
ORDER_103194,PROD_5005,2,154.26,308.52
ORDER_103194,PROD_5190,2,190.78,381.56
ORDER_103194,PROD_5052,1,668.05,668.05
ORDER_103195,PROD_5087,3,278.79,836.3700000000001
ORDER_103195,PROD_5111,3,546.54,1639.62
ORDER_103195,PROD_5022,3,412.09,1236.27
ORDER_103196,PROD_5043,1,571.49,571.49
ORDER_103196,PROD_5050,1,172.62,172.62
ORDER_103197,PROD_5085,2,550.2,1100.4
ORDER_103197,PROD_5156,1,633.79,633.79
ORDER_103197,PROD_5180,3,86.3,258.9
ORDER_103197,PROD_5009,3,160.61,481.83000000000004
ORDER_103198,PROD_5168,2,318.41,636.82
ORDER_103198,PROD_5066,2,377.87,755.74
ORDER_103199,PROD_5069,3,385.82,1157.46
ORDER_103199,PROD_5155,3,331.06,993.1800000000001
ORDER_103199,PROD_5121,1,342.4,342.4
ORDER_103199,PROD_5142,2,413.42,826.84
ORDER_103199,PROD_5103,2,416.25,832.5
ORDER_103200,PROD_5087,2,278.79,557.58
ORDER_103200,PROD_5020,2,80.48,160.96
ORDER_103200,PROD_5031,2,408.32,816.64
ORDER_103201,PROD_5004,1,300.77,300.77
ORDER_103201,PROD_5030,1,94.81,94.81
ORDER_103202,PROD_5145,1,423.63,423.63
ORDER_103202,PROD_5155,2,331.06,662.12
ORDER_103203,PROD_5104,1,32.53,32.53
ORDER_103203,PROD_5046,3,201.46,604.38
ORDER_103203,PROD_5151,3,577.36,1732.08
ORDER_103203,PROD_5144,1,757.3,757.3
ORDER_103204,PROD_5137,2,541.19,1082.38
ORDER_103205,PROD_5116,1,104.58,104.58
ORDER_103205,PROD_5026,2,193.38,386.76
ORDER_103205,PROD_5172,1,682.86,682.86
ORDER_103206,PROD_5026,1,193.38,193.38
ORDER_103206,PROD_5063,3,762.7,2288.1000000000004
ORDER_103206,PROD_5126,3,403.7,1211.1
ORDER_103206,PROD_5023,1,106.34,106.34
ORDER_103207,PROD_5123,2,50.15,100.3
ORDER_103207,PROD_5194,1,700.09,700.09
ORDER_103207,PROD_5132,2,226.78,453.56
ORDER_103207,PROD_5122,3,407.54,1222.6200000000001
ORDER_103207,PROD_5199,1,235.99,235.99
ORDER_103208,PROD_5063,1,762.7,762.7
ORDER_103209,PROD_5053,3,510.44,1531.32
ORDER_103209,PROD_5051,1,287.9,287.9
ORDER_103209,PROD_5178,2,45.82,91.64
ORDER_103210,PROD_5034,3,860.23,2580.69
ORDER_103210,PROD_5153,2,129.9,259.8
ORDER_103210,PROD_5063,3,762.7,2288.1000000000004
ORDER_103210,PROD_5121,1,342.4,342.4
ORDER_103211,PROD_5051,3,287.9,863.6999999999999
ORDER_103211,PROD_5014,3,715.48,2146.44
ORDER_103211,PROD_5085,3,550.2,1650.6000000000001
ORDER_103211,PROD_5179,1,255.52,255.52
ORDER_103211,PROD_5153,1,129.9,129.9
ORDER_103212,PROD_5175,2,570.71,1141.42
ORDER_103212,PROD_5112,3,631.86,1895.58
ORDER_103212,PROD_5181,2,356.8,713.6
ORDER_103212,PROD_5126,3,403.7,1211.1
ORDER_103212,PROD_5118,3,737.23,2211.69
ORDER_103213,PROD_5121,3,342.4,1027.1999999999998
ORDER_103214,PROD_5100,3,121.68,365.04
ORDER_103214,PROD_5021,1,607.8,607.8
ORDER_103214,PROD_5105,1,672.35,672.35
ORDER_103215,PROD_5039,2,577.71,1155.42
ORDER_103215,PROD_5147,1,293.94,293.94
ORDER_103215,PROD_5086,3,25.42,76.26
ORDER_103215,PROD_5135,1,678.93,678.93
ORDER_103215,PROD_5035,1,743.65,743.65
ORDER_103216,PROD_5146,1,21.18,21.18
ORDER_103216,PROD_5086,3,25.42,76.26
ORDER_103216,PROD_5132,3,226.78,680.34
ORDER_103216,PROD_5082,3,178.19,534.5699999999999
ORDER_103216,PROD_5011,3,171.2,513.5999999999999
ORDER_103217,PROD_5172,3,682.86,2048.58
ORDER_103217,PROD_5105,1,672.35,672.35
ORDER_103217,PROD_5034,2,860.23,1720.46
ORDER_103218,PROD_5080,3,346.94,1040.82
ORDER_103218,PROD_5195,2,236.74,473.48
ORDER_103218,PROD_5122,3,407.54,1222.6200000000001
ORDER_103218,PROD_5082,2,178.19,356.38
ORDER_103219,PROD_5186,1,71.11,71.11
ORDER_103219,PROD_5167,3,797.07,2391.21
ORDER_103220,PROD_5062,2,449.61,899.22
ORDER_103221,PROD_5085,2,550.2,1100.4
ORDER_103221,PROD_5066,2,377.87,755.74
ORDER_103221,PROD_5029,3,292.89,878.67
ORDER_103222,PROD_5036,3,174.51,523.53
ORDER_103222,PROD_5157,2,573.45,1146.9
ORDER_103222,PROD_5119,1,156.88,156.88
ORDER_103222,PROD_5133,1,426.88,426.88
ORDER_103223,PROD_5004,2,300.77,601.54
ORDER_103223,PROD_5101,2,453.94,907.88
ORDER_103224,PROD_5038,3,741.3,2223.8999999999996
ORDER_103224,PROD_5002,3,41.86,125.58
ORDER_103225,PROD_5086,3,25.42,76.26
ORDER_103225,PROD_5029,1,292.89,292.89
ORDER_103226,PROD_5176,3,509.88,1529.6399999999999
ORDER_103226,PROD_5189,3,649.34,1948.02
ORDER_103226,PROD_5074,1,474.28,474.28
ORDER_103226,PROD_5157,3,573.45,1720.3500000000001
ORDER_103227,PROD_5036,2,174.51,349.02
ORDER_103227,PROD_5096,2,364.58,729.16
ORDER_103227,PROD_5107,2,530.65,1061.3
ORDER_103228,PROD_5038,2,741.3,1482.6
ORDER_103228,PROD_5051,2,287.9,575.8
ORDER_103229,PROD_5094,2,159.74,319.48
ORDER_103230,PROD_5038,1,741.3,741.3
ORDER_103230,PROD_5048,3,242.4,727.2
ORDER_103230,PROD_5153,1,129.9,129.9
ORDER_103231,PROD_5143,1,605.44,605.44
ORDER_103231,PROD_5158,2,91.67,183.34
ORDER_103231,PROD_5060,2,52.83,105.66
ORDER_103232,PROD_5013,1,75.52,75.52
ORDER_103232,PROD_5135,3,678.93,2036.79
ORDER_103232,PROD_5018,1,241.77,241.77
ORDER_103232,PROD_5141,3,472.63,1417.8899999999999
ORDER_103232,PROD_5177,3,186.24,558.72
ORDER_103233,PROD_5044,3,262.27,786.81
ORDER_103233,PROD_5071,3,287.31,861.9300000000001
ORDER_103233,PROD_5112,2,631.86,1263.72
ORDER_103233,PROD_5101,3,453.94,1361.82
ORDER_103234,PROD_5113,3,102.86,308.58
ORDER_103234,PROD_5041,1,443.94,443.94
ORDER_103234,PROD_5020,1,80.48,80.48
ORDER_103234,PROD_5190,3,190.78,572.34
ORDER_103234,PROD_5062,2,449.61,899.22
ORDER_103235,PROD_5077,1,275.23,275.23
ORDER_103235,PROD_5058,1,611.77,611.77
ORDER_103235,PROD_5044,3,262.27,786.81
ORDER_103235,PROD_5133,3,426.88,1280.6399999999999
ORDER_103235,PROD_5019,1,288.83,288.83
ORDER_103236,PROD_5172,1,682.86,682.86
ORDER_103236,PROD_5113,2,102.86,205.72
ORDER_103237,PROD_5109,1,233.76,233.76
ORDER_103238,PROD_5030,3,94.81,284.43
ORDER_103238,PROD_5067,1,362.53,362.53
ORDER_103239,PROD_5079,3,451.86,1355.58
ORDER_103239,PROD_5168,2,318.41,636.82
ORDER_103239,PROD_5077,3,275.23,825.69
ORDER_103239,PROD_5110,3,81.47,244.41
ORDER_103240,PROD_5105,3,672.35,2017.0500000000002
ORDER_103240,PROD_5129,1,355.99,355.99
ORDER_103240,PROD_5072,2,587.62,1175.24
ORDER_103240,PROD_5185,1,259.32,259.32
ORDER_103241,PROD_5100,1,121.68,121.68
ORDER_103241,PROD_5081,1,799.8,799.8
ORDER_103241,PROD_5048,3,242.4,727.2
ORDER_103242,PROD_5184,3,302.36,907.08
ORDER_103242,PROD_5005,2,154.26,308.52
ORDER_103242,PROD_5158,2,91.67,183.34
ORDER_103242,PROD_5084,2,378.32,756.64
ORDER_103242,PROD_5101,2,453.94,907.88
ORDER_103243,PROD_5178,3,45.82,137.46
ORDER_103243,PROD_5133,2,426.88,853.76
ORDER_103243,PROD_5106,1,638.08,638.08
ORDER_103243,PROD_5128,2,591.49,1182.98
ORDER_103244,PROD_5104,3,32.53,97.59
ORDER_103244,PROD_5169,1,433.88,433.88
ORDER_103244,PROD_5018,1,241.77,241.77
ORDER_103245,PROD_5103,2,416.25,832.5
ORDER_103245,PROD_5057,1,370.02,370.02
ORDER_103245,PROD_5047,1,648.43,648.43
ORDER_103245,PROD_5104,3,32.53,97.59
ORDER_103246,PROD_5051,3,287.9,863.6999999999999
ORDER_103246,PROD_5095,3,252.63,757.89
ORDER_103246,PROD_5143,2,605.44,1210.88
ORDER_103246,PROD_5035,1,743.65,743.65
ORDER_103246,PROD_5198,3,724.26,2172.7799999999997
ORDER_103247,PROD_5128,1,591.49,591.49
ORDER_103248,PROD_5046,1,201.46,201.46
ORDER_103249,PROD_5139,2,38.75,77.5
ORDER_103249,PROD_5191,3,506.82,1520.46
ORDER_103249,PROD_5127,1,57.95,57.95
ORDER_103250,PROD_5156,2,633.79,1267.58
ORDER_103250,PROD_5099,2,250.91,501.82
ORDER_103250,PROD_5131,1,209.56,209.56
ORDER_103250,PROD_5166,1,350.91,350.91
ORDER_103250,PROD_5030,3,94.81,284.43
ORDER_103251,PROD_5126,2,403.7,807.4
ORDER_103251,PROD_5158,1,91.67,91.67
ORDER_103251,PROD_5178,3,45.82,137.46
ORDER_103251,PROD_5185,3,259.32,777.96
ORDER_103251,PROD_5163,1,780.86,780.86
ORDER_103252,PROD_5128,3,591.49,1774.47
ORDER_103252,PROD_5043,3,571.49,1714.47
ORDER_103252,PROD_5086,3,25.42,76.26
ORDER_103252,PROD_5104,3,32.53,97.59
ORDER_103252,PROD_5154,3,57.36,172.07999999999998
ORDER_103253,PROD_5051,2,287.9,575.8
ORDER_103253,PROD_5034,3,860.23,2580.69
ORDER_103253,PROD_5122,1,407.54,407.54
ORDER_103253,PROD_5061,2,104.17,208.34
ORDER_103254,PROD_5013,2,75.52,151.04
ORDER_103254,PROD_5156,3,633.79,1901.37
ORDER_103254,PROD_5097,1,395.19,395.19
ORDER_103255,PROD_5170,3,477.09,1431.27
ORDER_103255,PROD_5012,2,174.17,348.34
ORDER_103255,PROD_5072,3,587.62,1762.8600000000001
ORDER_103256,PROD_5101,1,453.94,453.94
ORDER_103256,PROD_5174,3,730.26,2190.7799999999997
ORDER_103257,PROD_5112,3,631.86,1895.58
ORDER_103257,PROD_5109,1,233.76,233.76
ORDER_103257,PROD_5108,1,138.98,138.98
ORDER_103257,PROD_5199,3,235.99,707.97
ORDER_103257,PROD_5198,3,724.26,2172.7799999999997
ORDER_103258,PROD_5114,1,244.29,244.29
ORDER_103258,PROD_5034,2,860.23,1720.46
ORDER_103259,PROD_5162,3,591.38,1774.1399999999999
ORDER_103259,PROD_5058,1,611.77,611.77
ORDER_103260,PROD_5094,3,159.74,479.22
ORDER_103260,PROD_5155,2,331.06,662.12
ORDER_103260,PROD_5068,1,710.31,710.31
ORDER_103260,PROD_5051,3,287.9,863.6999999999999
ORDER_103261,PROD_5117,1,627.02,627.02
ORDER_103261,PROD_5074,1,474.28,474.28
ORDER_103261,PROD_5120,2,633.71,1267.42
ORDER_103261,PROD_5077,2,275.23,550.46
ORDER_103262,PROD_5167,1,797.07,797.07
ORDER_103262,PROD_5048,1,242.4,242.4
ORDER_103263,PROD_5172,1,682.86,682.86
ORDER_103264,PROD_5172,1,682.86,682.86
ORDER_103264,PROD_5108,3,138.98,416.93999999999994
ORDER_103265,PROD_5002,1,41.86,41.86
ORDER_103266,PROD_5079,2,451.86,903.72
ORDER_103266,PROD_5095,2,252.63,505.26
ORDER_103266,PROD_5038,3,741.3,2223.8999999999996
ORDER_103267,PROD_5124,1,154.39,154.39
ORDER_103267,PROD_5100,3,121.68,365.04
ORDER_103268,PROD_5132,2,226.78,453.56
ORDER_103269,PROD_5098,2,502.65,1005.3
ORDER_103269,PROD_5101,3,453.94,1361.82
ORDER_103270,PROD_5120,1,633.71,633.71
ORDER_103271,PROD_5129,2,355.99,711.98
ORDER_103271,PROD_5091,1,663.16,663.16
ORDER_103271,PROD_5103,1,416.25,416.25
ORDER_103271,PROD_5053,2,510.44,1020.88
ORDER_103272,PROD_5127,2,57.95,115.9
ORDER_103272,PROD_5116,3,104.58,313.74
ORDER_103272,PROD_5146,1,21.18,21.18
ORDER_103272,PROD_5023,2,106.34,212.68
ORDER_103272,PROD_5047,3,648.43,1945.29
ORDER_103273,PROD_5054,1,507.94,507.94
ORDER_103273,PROD_5076,2,23.64,47.28
ORDER_103274,PROD_5063,3,762.7,2288.1000000000004
ORDER_103274,PROD_5145,2,423.63,847.26
ORDER_103274,PROD_5119,1,156.88,156.88
ORDER_103275,PROD_5046,1,201.46,201.46
ORDER_103276,PROD_5079,2,451.86,903.72
ORDER_103276,PROD_5108,3,138.98,416.93999999999994
